C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_30_498.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_30_498.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_30_498.jpg, -0.9433547, 0.8740482, 0, 1.62911
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_30_601.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_30_601.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_30_601.jpg, -0.848874, 1, 0, 2.989742
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_30_704.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_30_704.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_30_704.jpg, -0.5513918, 1, 0, 4.166833
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_30_805.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_30_805.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_30_805.jpg, -0.2458474, 1, 0, 5.337957
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_30_908.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_30_908.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_30_908.jpg, 0, 1, 0, 6.484486
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_31_009.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_31_009.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_31_009.jpg, 0, 1, 0, 7.625436
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_31_110.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_31_110.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_31_110.jpg, -0.2715462, 1, 0, 8.7377
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_31_210.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_31_210.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_31_210.jpg, -0.572583, 1, 0, 9.775465
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_31_312.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_31_312.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_31_312.jpg, -0.311936, 1, 0, 10.88542
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_31_414.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_31_414.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_31_414.jpg, -0.007533173, 1, 0, 12.08461
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_31_516.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_31_516.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_31_516.jpg, 0, 1, 0, 12.85124
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_31_617.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_31_617.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_31_617.jpg, 0, 1, 0, 14.20079
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_31_721.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_31_721.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_31_721.jpg, -0.009604683, 1, 0, 15.54011
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_31_824.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_31_824.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_31_824.jpg, -0.3090926, 1, 0, 16.28671
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_31_928.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_31_928.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_31_928.jpg, -0.5174705, 1, 0, 17.35375
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_32_030.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_32_030.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_32_030.jpg, -0.2091718, 1, 0, 18.36115
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_32_131.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_32_131.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_32_131.jpg, 0, 1, 0, 19.40621
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_32_233.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_32_233.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_32_233.jpg, 0, 1, 0, 20.3542
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_32_336.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_32_336.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_32_336.jpg, 0, 1, 0, 21.41535
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_32_436.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_32_436.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_32_436.jpg, 0, 1, 0, 22.37066
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_32_536.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_32_536.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_32_536.jpg, 0, 1, 0, 23.37288
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_32_638.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_32_638.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_32_638.jpg, 0, 1, 0, 24.33985
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_32_739.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_32_739.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_32_739.jpg, -0.2513922, 1, 0, 25.2715
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_32_840.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_32_840.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_32_840.jpg, -0.6058658, 1, 0, 26.17087
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_32_944.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_32_944.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_32_944.jpg, -0.3062491, 1, 0, 27.07856
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_33_046.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_33_046.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_33_046.jpg, -0.000939344, 1, 0, 28.01355
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_33_147.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_33_147.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_33_147.jpg, 0, 1, 0, 28.92794
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_33_250.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_33_250.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_33_250.jpg, 0, 1, 0, 29.84408
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_33_352.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_33_352.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_33_352.jpg, 0, 1, 0, 30.19055
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_33_453.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_33_453.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_33_453.jpg, -0.1214562, 1, 0, 30.18671
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_33_556.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_33_556.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_33_556.jpg, -0.4203932, 1, 0, 30.15502
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_33_660.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_33_660.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_33_660.jpg, -0.1128255, 1, 0, 30.19212
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_33_763.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_33_763.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_33_763.jpg, 0, 1, 0, 30.18948
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_33_864.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_33_864.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_33_864.jpg, -0.2883542, 1, 0, 30.17583
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_33_967.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_33_967.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_33_967.jpg, -0.003619503, 1, 0, 30.18948
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_34_070.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_34_070.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_34_070.jpg, 0, 1, 0, 30.19007
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_34_171.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_34_171.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_34_171.jpg, 0, 1, 0, 30.19091
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_34_275.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_34_275.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_34_275.jpg, 0, 1, 0, 30.19028
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_34_378.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_34_378.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_34_378.jpg, 0, 1, 0, 30.19034
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_34_479.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_34_479.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_34_479.jpg, -0.302348, 1, 0, 30.16959
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_34_580.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_34_580.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_34_580.jpg, -0.001268256, 1, 0, 30.18941
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_34_681.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_34_681.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_34_681.jpg, 0, 1, 0, 30.19013
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_34_783.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_34_783.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_34_783.jpg, 0, 1, 0, 30.19027
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_34_883.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_34_883.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_34_883.jpg, 0, 1, 0, 30.19029
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_34_984.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_34_984.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_34_984.jpg, -0.2900298, 1, 0, 30.17107
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_35_085.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_35_085.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_35_085.jpg, -0.5206228, 1, 0, 30.14528
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_35_187.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_35_187.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_35_187.jpg, -0.2172883, 1, 0, 30.19342
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_35_290.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_35_290.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_35_290.jpg, 0, 1, 0, 30.18733
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_35_393.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_35_393.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_35_393.jpg, 0, 1, 0, 30.19002
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_35_494.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_35_494.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_35_494.jpg, 0, 1, 0, 30.1903
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_35_597.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_35_597.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_35_597.jpg, 0, 1, 0, 30.19055
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_35_698.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_35_698.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_35_698.jpg, 0, 1, 0, 30.19028
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_35_801.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_35_801.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_35_801.jpg, 0, 1, 0, 30.19037
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_35_901.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_35_901.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_35_901.jpg, 0, 1, 0, 30.19028
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_36_003.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_36_003.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_36_003.jpg, 0, 1, 0, 30.1903
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_36_107.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_36_107.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_36_107.jpg, 0, 1, 0, 30.19032
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_36_208.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_36_208.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_36_208.jpg, 0, 1, 0, 30.19028
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_36_311.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_36_311.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_36_311.jpg, -0.2814682, 1, 0, 30.17164
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_36_415.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_36_415.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_36_415.jpg, 0, 1, 0, 30.18981
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_36_517.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_36_517.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_36_517.jpg, 0, 1, 0, 30.1901
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_36_620.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_36_620.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_36_620.jpg, 0, 1, 0, 30.19073
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_36_720.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_36_720.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_36_720.jpg, -0.07491883, 1, 0, 30.18915
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_36_821.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_36_821.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_36_821.jpg, -0.3771139, 1, 0, 30.15953
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_36_923.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_36_923.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_36_923.jpg, -0.08239961, 1, 0, 30.19119
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_37_026.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_37_026.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_37_026.jpg, 0, 1, 0, 30.18974
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_37_129.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_37_129.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_37_129.jpg, 0, 1, 0, 30.19025
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_37_232.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_37_232.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_37_232.jpg, -0.02571722, 1, 0, 30.19023
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_37_335.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_37_335.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_37_335.jpg, -0.3199624, 1, 0, 30.16947
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_37_438.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_37_438.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_37_438.jpg, -0.05248488, 1, 0, 30.19092
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_37_542.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_37_542.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_37_542.jpg, 0, 1, 0, 30.19025
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_37_643.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_37_643.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_37_643.jpg, 0, 1, 0, 30.19029
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_37_742.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_37_742.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_37_742.jpg, 0, 1, 0, 30.19031
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_37_846.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_37_846.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_37_846.jpg, 0, 1, 0, 30.19031
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_37_950.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_37_950.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_37_950.jpg, -0.04989492, 1, 0, 30.18973
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_38_051.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_38_051.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_38_051.jpg, -0.2348743, 1, 0, 30.17852
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_38_153.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_38_153.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_38_153.jpg, 0, 1, 0, 30.18917
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_38_255.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_38_255.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_38_255.jpg, 0, 1, 0, 30.18993
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_38_356.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_38_356.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_38_356.jpg, 0, 1, 0, 30.19065
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_38_460.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_38_460.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_38_460.jpg, 0, 1, 0, 30.18995
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_38_560.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_38_560.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_38_560.jpg, 0, 1, 0, 30.19109
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_38_664.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_38_664.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_38_664.jpg, -0.2972425, 1, 0, 30.16954
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_38_767.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_38_767.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_38_767.jpg, -0.01418339, 1, 0, 30.19001
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_38_868.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_38_868.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_38_868.jpg, 0, 1, 0, 30.19007
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_38_971.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_38_971.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_38_971.jpg, 0, 1, 0, 30.19028
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_39_073.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_39_073.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_39_073.jpg, 0, 1, 0, 30.19031
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_39_174.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_39_174.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_39_174.jpg, -0.2628967, 1, 0, 30.17486
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_39_275.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_39_275.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_39_275.jpg, -0.04235655, 1, 0, 30.191
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_39_377.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_39_377.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_39_377.jpg, 0, 1, 0, 30.19004
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_39_481.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_39_481.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_39_481.jpg, 0, 1, 0, 30.19021
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_39_585.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_39_585.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_39_585.jpg, 0, 1, 0, 30.19031
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_39_689.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_39_689.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_39_689.jpg, -0.109449, 1, 0, 30.18734
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_39_792.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_39_792.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_39_792.jpg, -0.1698901, 1, 0, 30.18846
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_39_893.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_39_893.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_39_893.jpg, 0, 1, 0, 30.18982
C:\Users\Kyan\Data\IMG\center_2020_05_26_14_48_39_997.jpg, C:\Users\Kyan\Data\IMG\left_2020_05_26_14_48_39_997.jpg, C:\Users\Kyan\Data\IMG\right_2020_05_26_14_48_39_997.jpg, 0, 1, 0, 30.19022
